TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_LENGTH
AOMS_RECKZONE_LOG,VAR_RECKZONE_NAME,VARCHAR2,100
AOMS_RECKZONE_LOG,NUM_RECKZONE_ULBID,NUMBER,22
AOMS_RECKZONE_LOG,VAR_RECKZONE_INSBY,VARCHAR2,50
AOMS_RECKZONE_LOG,DAT_RECKZONE_INSDT,DATE,7
AOMS_RECKZONE_LOG,VAR_RECKZONE_UPDBY,VARCHAR2,50
AOMS_RECKZONE_LOG,DAT_RECKZONE_UPDDT,DATE,7
AOMS_RECKZONECONFIG_MAS,NUM_RECKZONECONFIG_ID,NUMBER,22
AOMS_RECKZONECONFIG_MAS,NUM_RECKZONE_ID,NUMBER,22
AOMS_RECKZONECONFIG_MAS,NUM_RECKZONECONFIG_ULBID,NUMBER,22
AOMS_RECKZONECONFIG_MAS,VAR_RECKZONECONFIG_ACTIVFLAG,VARCHAR2,1
AOMS_RECKZONECONFIG_MAS,DAT_RECKZONECONFIG_INSDT,DATE,7
AOMS_RECKZONECONFIG_MAS,VAR_RECKZONECONFIG_INSBY,VARCHAR2,50
AOMS_RECKZONECONFIG_MAS,DAT_RECKZONECONFIG_UPDT,DATE,7
AOMS_RECKZONECONFIG_MAS,VAR_RECKZONECONFIG_UPDBY,VARCHAR2,50
AOMS_COLLCEN_MAS_TRANSFER,NUM_COLLCEN_ULBID,NUMBER,22
AOMS_COLLCEN_MAS_TRANSFER,VAR_COLLCEN_USERID,VARCHAR2,20
AOMS_COLLCEN_MAS_TRANSFER,VAR_COLLCEN_COLLCENID,NUMBER,22
AOMS_COLLCEN_MAS_TRANSFER,VAR_COLLCEN_INSBY,VARCHAR2,20
AOMS_COLLCEN_MAS_TRANSFER,DAT_COLLCEN_INSDATE,DATE,7
AOMS_COLLCEN_MAS_TRANSFER,VAR_COLLCEN_UPDTBY,VARCHAR2,20
AOMS_COLLCEN_MAS_TRANSFER,DAT_COLLCEN_UPDTDATE,DATE,7
AOMS_RECKBLOCK_MAS,NUM_RECKBLOCK_ID,NUMBER,22
AOMS_RECKBLOCK_MAS,VAR_RECKBLOCK_NAME,VARCHAR2,100
AOMS_RECKBLOCK_MAS,NUM_RECKBLOCK_ULBID,NUMBER,22
AOMS_RECKBLOCK_MAS,VAR_RECKBLOCK_INSBY,VARCHAR2,50
AOMS_RECKBLOCK_MAS,DAT_RECKBLOCK_INSDT,DATE,7
AOMS_RECKBLOCK_MAS,VAR_RECKBLOCK_UPDBY,VARCHAR2,50
AOMS_RECKBLOCK_MAS,DAT_RECKBLOCK_UPDDT,DATE,7
AOMS_RECKBLOCK_LOG,NUM_RECKBLOCK_ID,NUMBER,22
AOMS_RECKBLOCK_LOG,VAR_RECKBLOCK_NAME,VARCHAR2,100
AOMS_RECKBLOCK_LOG,NUM_RECKBLOCK_ULBID,NUMBER,22
AOMS_RECKBLOCK_LOG,VAR_RECKBLOCK_INSBY,VARCHAR2,50
AOMS_RECKBLOCK_LOG,DAT_RECKBLOCK_INSDT,DATE,7
AOMS_RECKBLOCK_LOG,VAR_RECKBLOCK_UPDBY,VARCHAR2,50
AOMS_RECKBLOCK_LOG,DAT_RECKBLOCK_UPDDT,DATE,7
AOMS_PROPSTATUSGENERIC_MAS,NUM_PROPSTATGEN_ID,NUMBER,22
AOMS_PROPSTATUSGENERIC_MAS,VAR_PROPSTATGEN_NAME,VARCHAR2,255
AOMS_PROPSTATUSGENERIC_MAS,VAR_PROPSTATGEN_INSBY,VARCHAR2,255
AOMS_PROPSTATUSGENERIC_MAS,DAT_PROPSTATGEN_INSDT,DATE,7
AOMS_PROPSTATUSGENERIC_MAS,VAR_PROPSTATGEN_UPDBY,VARCHAR2,255
AOMS_PROPSTATUSGENERIC_MAS,DAT_PROPSTATGEN_UPDT,DATE,7
AOMS_PROPGENERICMODIFY_LOG,VAR_PROPGENERICMODIFY_PROPNO,VARCHAR2,80
AOMS_PROPGENERICMODIFY_LOG,NUM_PROPGENERICMODIFY_MODIFYTYPEID,NUMBER,22
AOMS_PROPGENERICMODIFY_LOG,VAR_PROPGENERICMODIFY_OLDVALUE,VARCHAR2,600
AOMS_PROPGENERICMODIFY_LOG,VAR_PROPGENERICMODIFY_NEWVALUE,VARCHAR2,500
AOMS_PROPGENERICMODIFY_LOG,VAR_PROPGENERICMODIFY_INSBY,VARCHAR2,80
AOMS_PROPGENERICMODIFY_LOG,DAT_PROPGENERICMODIFY_INSDATE,DATE,7
AOMS_PROPGENERICMODIFY_LOG,VAR_PROPGENERICMODIFY_AUTHBY,VARCHAR2,80
AOMS_PROPGENERICMODIFY_LOG,DAT_PROPGENERICMODIFY_AUTHDATE,DATE,7
AOMS_PROPGENERICMODIFY_LOG,VAR_PROPGENERICMODIFY_REMARK,VARCHAR2,600
AOMS_PROPGENERICMODIFY_LOG,NUM_PROPGENERICMODIFY_ULBID,NUMBER,22
AOMS_PROPGENERICMODIFY_LOG,NUM_PROPGENERICMODIFY_ID,NUMBER,22
AOMS_IGRPROP_DET,NUM_IGRPROP_UNQPTNID,NUMBER,22
AOMS_IGRPROP_DET,NUM_IGRPROP_ULBID,NUMBER,22
AOMS_IGRPROP_DET,VAR_IGRPROP_PROPNO,VARCHAR2,50
AOMS_IGRULBURL_DET,NUM_IGRULBURL_ULBID,NUMBER,22
AOMS_IGRULBURL_DET,VAR_IGRULBURL_APIURL,VARCHAR2,200
AOMS_IGRULBURL_DET,VAR_IGRULBURL_CODE,VARCHAR2,10
AOMS_IGRULBURL_DET,VAR_IGRULBURL_INTURL,VARCHAR2,200
AOMS_IGRREQRES_LOGS,NUM_IGRREQRES_REFID,NUMBER,22
AOMS_IGRREQRES_LOGS,VAR_IGRREQRES_METHOD,VARCHAR2,50
AOMS_IGRREQRES_LOGS,VAR_IGRREQRES_REQSTR,VARCHAR2,4000
AOMS_IGRREQRES_LOGS,VAR_IGRREQRES_DECRY_REQSTR,VARCHAR2,4000
AOMS_IGRREQRES_LOGS,VAR_IGRREQRES_RESPSTR,VARCHAR2,4000
AOMS_IGRREQRES_LOGS,VAR_IGRREQRES_ENCRY_RESPSTR,VARCHAR2,4000
AOMS_IGRREQRES_LOGS,VAR_IGRREQRES_INSDATE,DATE,7
AOMS_IGRREQRES_LOGS,VAR_IGRREQRES_ULBCODE,VARCHAR2,5
AOMS_PROPRV_LOG,VAR_PROP_UPDDT,DATE,7
AOMS_PROPRV_LOG,NUM_PROP_SURVEYNO,VARCHAR2,100
AOMS_PROPRV_LOG,NUM_PROP_HISSANO,VARCHAR2,100
AOMS_PROPRV_LOG,NUM_PROP_USAGETYPEID,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_BILLMETHODID,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_ASSESSDT,DATE,7
AOMS_PROPRV_LOG,NUM_PROP_UNITNO,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_ADVANCEAMT,NUMBER,22
AOMS_PROPRV_LOG,VAR_PROP_PROPSOURCE,VARCHAR2,1
AOMS_PROPRV_LOG,VAR_PROP_ADDOWNER,VARCHAR2,2000
AOMS_PROPRV_LOG,NUM_PROP_MAINPROPNO,VARCHAR2,20
AOMS_PROPRV_LOG,VAR_PROP_SUB_CODE,VARCHAR2,6
AOMS_PROPRV_LOG,VAR_PROP_CODE,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_RESRV,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_NONRESRV,NUMBER,22
AOMS_PROPRV_LOG,DAT_PROP_FROMDT,DATE,7
AOMS_PROPRV_LOG,DAT_PROP_TODT,DATE,7
AOMS_PROPRV_LOG,NUM_PROP_BALTAX,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_DEMANDAMT,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_ULBID,NUMBER,22
AOMS_PROPRV_LOG,VAR_PROP_INSBY,VARCHAR2,20
AOMS_PROPRV_LOG,DAT_PROP_INSDT,DATE,7
AOMS_PROPRV_LOG,VAR_PROP_UPDBY,VARCHAR2,20
AOMS_PROPRV_LOG,NUM_PROPMAS_PROPID,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_ZONEID,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_BLOCKNO,NUMBER,22
AOMS_PROPRV_LOG,VAR_PROP_PROPNO,VARCHAR2,150
AOMS_PROPRV_LOG,NUM_PROP_PROP,VARCHAR2,25
AOMS_PROPRV_LOG,NUM_PROP_SRNO,VARCHAR2,10
AOMS_PROPRV_LOG,VAR_PROP_ROADNAME,VARCHAR2,500
AOMS_PROPRV_LOG,VAR_PROP_BUILDNM,VARCHAR2,500
AOMS_PROPRV_LOG,NUM_PROP_PINCODE,NUMBER,22
AOMS_PROPRV_LOG,VAR_PROP_FLATNO,VARCHAR2,10
AOMS_PROPRV_LOG,VAR_PROP_HOUSENO,VARCHAR2,100
AOMS_PROPRV_LOG,NUM_PROP_RATE,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_AREA,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_CONSTYEAR,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_LEGAL,NUMBER,22
AOMS_PROPRV_LOG,VAR_PROP_LANDOWNERNM,VARCHAR2,500
AOMS_PROPRV_LOG,VAR_PROP_DEVELOPOWNERNM,VARCHAR2,500
AOMS_PROPRV_LOG,VAR_PROP_OWNERSFNM,VARCHAR2,1000
AOMS_PROPRV_LOG,VAR_PROP_OWNERSMNM,VARCHAR2,500
AOMS_PROPRV_LOG,VAR_PROP_OWNERSLNM,VARCHAR2,500
AOMS_PROPRV_LOG,VAR_PROP_OCPFNM,VARCHAR2,500
AOMS_PROPRV_LOG,VAR_PROP_OCPMNM,VARCHAR2,500
AOMS_PROPRV_LOG,VAR_PROP_OCPLNM,VARCHAR2,500
AOMS_PROPRV_LOG,VAR_PROP_OLDHOUSENO,VARCHAR2,100
AOMS_PROPRV_LOG,NUM_PROP_DISCOUNT,NUMBER,22
AOMS_PROPRV_LOG,DAT_PROP_PROPDATE,DATE,7
AOMS_PROPRV_LOG,NUM_PROP_RATABLE,NUMBER,22
AOMS_PROPRV_LOG,VAR_PROP_BILLTYPE,VARCHAR2,2
AOMS_PROPRV_LOG,NUM_PROP_ASSESSYEAR,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_CONSTTYPEID,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_PROPTYPEID,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_PROPSTATUSID,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_USAGESUBTYPEID,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_CONCESSIONTYPEID,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_CURILLEGAL,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_MOBILE,NUMBER,22
AOMS_PROPRV_LOG,VAR_PROP_REMARK,VARCHAR2,200
AOMS_PROPRV_LOG,NUM_PROP_MONTHRENT,NUMBER,22
AOMS_PROPRV_LOG,NUM_PROP_ANNUALRENT,NUMBER,22
AOMS_PROPRV_LOG,VAR_PROP_EMAIL,VARCHAR2,80
AOMS_PROPAREARV_LOG,VAR_PROPAREA_REMARK,VARCHAR2,500
AOMS_PROPAREARV_LOG,VAR_PROPAREA_INSBY,VARCHAR2,200
AOMS_PROPAREARV_LOG,DAT_PROPAREA_INSDATE,DATE,7
AOMS_PROPAREARV_LOG,VAR_PROPAREA_UPDBY,VARCHAR2,200
AOMS_PROPAREARV_LOG,DAT_PROPAREA_UPDDATE,DATE,7
AOMS_PROPAREARV_LOG,NUM_PROPAREA_MOBNO,NUMBER,22
AOMS_PROPAREARV_LOG,VAR_PROPAREA_ADDRESS,VARCHAR2,500
AOMS_PROPAREARV_LOG,NUM_PROPAREA_CONSTTYPE,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_UID,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_RATE,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_USAGEAREA,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_CARPETAREA,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_YEARLYRENT,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_CONSTRATE,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_DISCAREA,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_RVAREA,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_YEARLYRVRATE,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_TOTALRV,NUMBER,22
AOMS_PROPAREARV_LOG,DAT_PROPAREA_FLATENTRYDT,DATE,7
AOMS_PROPAREARV_LOG,NUM_PROPAREA_FLATFACTOR,NUMBER,22
AOMS_PROPAREARV_LOG,VAR_PROPAREA_ADDIOWN1,VARCHAR2,500
AOMS_PROPAREARV_LOG,VAR_PROPAREA_ADDIOWN2,VARCHAR2,500
AOMS_PROPAREARV_LOG,VAR_PROPAREA_ADDIOWN3,VARCHAR2,500
AOMS_PROPAREARV_LOG,VAR_PROPAREA_ADDIOWN4,VARCHAR2,500
AOMS_PROPAREARV_LOG,NUM_PROPAREA_RESIAREA,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_RESIRATE,NUMBER,22
AOMS_PROPAREARV_LOG,VAR_PROPAREA_RESIRV,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_NONRESIAREA,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_NONRESIRATE,NUMBER,22
AOMS_PROPAREARV_LOG,VAR_PROPAREA_NONRESIRV,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_SUBGROUP,NUMBER,22
AOMS_PROPAREARV_LOG,AOMS_PROPAREA_ID,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_ULBID,NUMBER,22
AOMS_PROPAREARV_LOG,AOMS_PROPAREA_PROPID,NUMBER,22
AOMS_PROPAREARV_LOG,VAR_PROPAREA_OWNFNAME,VARCHAR2,1000
AOMS_PROPAREARV_LOG,VAR_PROPAREA_OWNMNAME,VARCHAR2,200
AOMS_PROPAREARV_LOG,VAR_PROPAREA_OWNLNAME,VARCHAR2,200
AOMS_PROPAREARV_LOG,VAR_PROPAREA_OCPFNAME,VARCHAR2,1000
AOMS_PROPAREARV_LOG,VAR_PROPAREA_OCPMNAME,VARCHAR2,200
AOMS_PROPAREARV_LOG,VAR_PROPAREA_OCPLNAME,VARCHAR2,200
AOMS_PROPAREARV_LOG,AOMS_PROPAREA_FLATNO,VARCHAR2,50
AOMS_PROPAREARV_LOG,NUM_PROPAREA_FLOORNO,VARCHAR2,50
AOMS_PROPAREARV_LOG,NUM_PROPAREA_USAGESTATUS,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_USAGETYPEID,NUMBER,22
AOMS_PROPAREARV_LOG,NUM_PROPAREA_LEGALSTATUS,NUMBER,22
AOMS_NEWS_MAS,NUM_NEWS_ID,NUMBER,22
AOMS_NEWS_MAS,VAR_NEWS_NEWSNO,VARCHAR2,500
AOMS_NEWS_MAS,NUM_NEWS_CATGRYID,NUMBER,22
AOMS_NEWS_MAS,NUM_NEWS_TYPID,NUMBER,22
AOMS_NEWS_MAS,BLB_NEWS_CONTENTIMG,BLOB,4000
AOMS_NEWS_MAS,VAR_NEWS_CONTENTURL,VARCHAR2,4000
AOMS_NEWS_MAS,BLB_NEWS_BANNERIMAGE,BLOB,4000
AOMS_NEWS_MAS,VAR_NEWS_BANNERURL,VARCHAR2,4000
AOMS_NEWS_MAS,VAR_NEWS_DISPLYSUB,VARCHAR2,4000
AOMS_NEWS_MAS,VAR_NEWS_SUBJECT,VARCHAR2,4000
AOMS_NEWS_MAS,VAR_NEWS_DISPLYCONTNT,VARCHAR2,4000
AOMS_NEWS_MAS,VAR_NEWS_FULLCONTNT,VARCHAR2,4000
AOMS_NEWS_MAS,DAT_NEWS_DATE,DATE,7
AOMS_NEWS_MAS,VAR_NEWS_INSBY,VARCHAR2,500
AOMS_NEWS_MAS,DAT_NEWS_INSDATE,DATE,7
AOMS_NEWS_MAS,VAR_NEWS_UPTBY,VARCHAR2,500
AOMS_NEWS_MAS,DAT_NEWS_UPTDATE,DATE,7
AOMS_NEWS_MAS,NUM_NEWS_ULBID,NUMBER,22
AOMS_NEWS_MAS,VAR_NEWS_ACTIVEFLAG,VARCHAR2,5
AOMS_NEWS_MAS,NUM_NEWS_SEQUENCE,NUMBER,22
AOMS_NEWS_MAS,VAR_NEWS_WEBURL,VARCHAR2,500
AOMS_BILLTAX_DET_BKLOG,NUM_BILLTAX_BILLID,NUMBER,22
AOMS_BILLTAX_DET_BKLOG,NUM_BILLTAX_BILLMASID,NUMBER,22
AOMS_BILLTAX_DET_BKLOG,NUM_BILLTAX_TAXID,NUMBER,22
AOMS_BILLTAX_DET_BKLOG,NUM_BILLTAX_BILLAMT_S1,NUMBER,22
AOMS_BILLTAX_DET_BKLOG,NUM_BILLTAX_BILLAMT_S2,NUMBER,22
AOMS_BILLTAX_DET_BKLOG,VAR_BILLTAX_FLATNO,VARCHAR2,50
AOMS_PROPTAX_DET_BKLOG,NUM_PROPTAX_ID,NUMBER,22
AOMS_PROPTAX_DET_BKLOG,NUM_PROPTAX_PROPID,NUMBER,22
AOMS_PROPTAX_DET_BKLOG,NUM_PROPTAX_TAXID,NUMBER,22
AOMS_PROPTAX_DET_BKLOG,NUM_PROPTAX_TAXAMT,NUMBER,22
AOMS_PROPTAX_DET_BKLOG,NUM_PROPTAX_DEMANDAMT,NUMBER,22
AOMS_PROPTAX_DET_BKLOG,VAR_PROPTAX_FLATNO,VARCHAR2,50
AOMS_BILLQRBARCD_MST,NUM_BILLQRBARCD_ULBID,NUMBER,22
AOMS_BILLQRBARCD_MST,NUM_BILLQRBARCD_ZONEID,NUMBER,22
AOMS_BILLQRBARCD_MST,NUM_BILLQRBARCD_BLOCKID,NUMBER,22
AOMS_BILLQRBARCD_MST,NUM_BILLQRBARCD_PROPID,NUMBER,22
AOMS_BILLQRBARCD_MST,VAR_BILLQRBARCD_PROPNO,VARCHAR2,50
AOMS_BILLQRBARCD_MST,BLOB_BILLQRBARCD_QRCODE,BLOB,4000
AOMS_BILLQRBARCD_MST,VAR_BILLQRBARCD_INSBY,VARCHAR2,50
AOMS_BILLQRBARCD_MST,DAT_BILLQRBARCD_INSDATE,DATE,7
AOMS_PROP_MAS_BKP2010,NUM_PROPMAS_PROPID,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_ZONEID,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_BLOCKNO,NUMBER,22
AOMS_PROP_MAS_BKP2010,VAR_PROP_PROPNO,VARCHAR2,150
AOMS_PROP_MAS_BKP2010,NUM_PROP_PROP,VARCHAR2,25
AOMS_PROP_MAS_BKP2010,NUM_PROP_SRNO,VARCHAR2,10
AOMS_PROP_MAS_BKP2010,VAR_PROP_ROADNAME,VARCHAR2,500
AOMS_PROP_MAS_BKP2010,VAR_PROP_BUILDNM,VARCHAR2,500
AOMS_PROP_MAS_BKP2010,NUM_PROP_PINCODE,NUMBER,22
AOMS_PROP_MAS_BKP2010,VAR_PROP_FLATNO,VARCHAR2,10
AOMS_PROP_MAS_BKP2010,VAR_PROP_HOUSENO,VARCHAR2,100
AOMS_PROP_MAS_BKP2010,NUM_PROP_RATE,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_AREA,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_CONSTYEAR,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_LEGAL,NUMBER,22
AOMS_PROP_MAS_BKP2010,VAR_PROP_LANDOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_BKP2010,VAR_PROP_DEVELOPOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_BKP2010,VAR_PROP_OWNERSFNM,VARCHAR2,1000
AOMS_PROP_MAS_BKP2010,VAR_PROP_OWNERSMNM,VARCHAR2,500
AOMS_PROP_MAS_BKP2010,VAR_PROP_OWNERSLNM,VARCHAR2,500
AOMS_PROP_MAS_BKP2010,VAR_PROP_OCPFNM,VARCHAR2,500
AOMS_PROP_MAS_BKP2010,VAR_PROP_OCPMNM,VARCHAR2,500
AOMS_PROP_MAS_BKP2010,VAR_PROP_OCPLNM,VARCHAR2,500
AOMS_PROP_MAS_BKP2010,VAR_PROP_OLDHOUSENO,VARCHAR2,100
AOMS_PROP_MAS_BKP2010,NUM_PROP_DISCOUNT,NUMBER,22
AOMS_PROP_MAS_BKP2010,DAT_PROP_PROPDATE,DATE,7
AOMS_PROP_MAS_BKP2010,NUM_PROP_RATABLE,NUMBER,22
AOMS_PROP_MAS_BKP2010,VAR_PROP_BILLTYPE,VARCHAR2,2
AOMS_PROP_MAS_BKP2010,NUM_PROP_ASSESSYEAR,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_CONSTTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_PROPTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_PROPSTATUSID,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_USAGESUBTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_CONCESSIONTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_CURILLEGAL,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_MOBILE,NUMBER,22
AOMS_PROP_MAS_BKP2010,VAR_PROP_REMARK,VARCHAR2,200
AOMS_PROP_MAS_BKP2010,NUM_PROP_MONTHRENT,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_ANNUALRENT,NUMBER,22
AOMS_PROP_MAS_BKP2010,VAR_PROP_EMAIL,VARCHAR2,80
AOMS_PROP_MAS_BKP2010,NUM_PROP_MAINPROPNO,VARCHAR2,20
AOMS_PROP_MAS_BKP2010,VAR_PROP_SUB_CODE,VARCHAR2,6
AOMS_PROP_MAS_BKP2010,VAR_PROP_CODE,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_RESRV,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_NONRESRV,NUMBER,22
AOMS_PROP_MAS_BKP2010,DAT_PROP_FROMDT,DATE,7
AOMS_PROP_MAS_BKP2010,DAT_PROP_TODT,DATE,7
AOMS_PROP_MAS_BKP2010,NUM_PROP_BALTAX,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_DEMANDAMT,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_ULBID,NUMBER,22
AOMS_PROP_MAS_BKP2010,VAR_PROP_INSBY,VARCHAR2,20
AOMS_PROP_MAS_BKP2010,DAT_PROP_INSDT,DATE,7
AOMS_PROP_MAS_BKP2010,VAR_PROP_UPDBY,VARCHAR2,20
AOMS_PROP_MAS_BKP2010,VAR_PROP_UPDDT,DATE,7
AOMS_PROP_MAS_BKP2010,NUM_PROP_SURVEYNO,VARCHAR2,100
AOMS_PROP_MAS_BKP2010,NUM_PROP_HISSANO,VARCHAR2,100
AOMS_PROP_MAS_BKP2010,NUM_PROP_USAGETYPEID,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_BILLMETHODID,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_ASSESSDT,DATE,7
AOMS_PROP_MAS_BKP2010,NUM_PROP_UNITNO,NUMBER,22
AOMS_PROP_MAS_BKP2010,NUM_PROP_ADVANCEAMT,NUMBER,22
AOMS_PROP_MAS_BKP2010,VAR_PROP_PROPSOURCE,VARCHAR2,1
AOMS_PROP_MAS_BKP2010,VAR_PROP_ADDOWNER,VARCHAR2,2000
AOMS_PROPTAX_DETBKP2010,NUM_PROPTAX_ID,NUMBER,22
AOMS_PROPTAX_DETBKP2010,NUM_PROPTAX_PROPID,NUMBER,22
AOMS_PROPTAX_DETBKP2010,NUM_PROPTAX_TAXID,NUMBER,22
AOMS_PROPTAX_DETBKP2010,NUM_PROPTAX_TAXAMT,NUMBER,22
AOMS_PROPTAX_DETBKP2010,NUM_PROPTAX_DEMANDAMT,NUMBER,22
AOMS_PROPTAX_DETBKP2010,VAR_PROPTAX_FLATNO,VARCHAR2,50
AOMS_BILL_MAS_BKP2010,NUM_BILL_BILLID,NUMBER,22
AOMS_BILL_MAS_BKP2010,NUM_BILL_ULBID,NUMBER,22
AOMS_BILL_MAS_BKP2010,NUM_BILL_PROPID,NUMBER,22
AOMS_BILL_MAS_BKP2010,NUM_BILL_BILLNO,VARCHAR2,30
AOMS_BILL_MAS_BKP2010,NUM_BILL_TOTTAX,NUMBER,22
AOMS_BILL_MAS_BKP2010,NUM_BILL_TOTTAX_S1,NUMBER,22
AOMS_BILL_MAS_BKP2010,NUM_BILL_TOTTAX_S2,NUMBER,22
AOMS_BILL_MAS_BKP2010,DAT_BILL_BILLDT,DATE,7
AOMS_BILL_MAS_BKP2010,DAT_BILL_BILLGENDT,DATE,7
AOMS_BILL_MAS_BKP2010,DAT_BILL_DUEDT,DATE,7
AOMS_BILL_MAS_BKP2010,VAR_BILL_INSBY,VARCHAR2,20
AOMS_BILL_MAS_BKP2010,DAT_BILL_INSDATE,DATE,7
AOMS_BILL_MAS_BKP2010,VAR_BILL_UPDBY,VARCHAR2,20
AOMS_BILL_MAS_BKP2010,DAT_BILL_UPDDATE,DATE,7
AOMS_BILL_MAS_BKP2010,VAR_BILL_FLATNO,VARCHAR2,50
AOMS_BILLTAXDET_BKP2010,NUM_BILLTAX_BILLID,NUMBER,22
AOMS_BILLTAXDET_BKP2010,NUM_BILLTAX_BILLMASID,NUMBER,22
AOMS_BILLTAXDET_BKP2010,NUM_BILLTAX_TAXID,NUMBER,22
AOMS_BILLTAXDET_BKP2010,NUM_BILLTAX_BILLAMT_S1,NUMBER,22
AOMS_BILLTAXDET_BKP2010,NUM_BILLTAX_BILLAMT_S2,NUMBER,22
AOMS_BILLTAXDET_BKP2010,VAR_BILLTAX_FLATNO,VARCHAR2,50
AOMS_BILLTAX_DET_ORG_2425,NUM_BILLTAX_BILLID,NUMBER,22
AOMS_BILLTAX_DET_ORG_2425,NUM_BILLTAX_BILLMASID,NUMBER,22
AOMS_BILLTAX_DET_ORG_2425,NUM_BILLTAX_TAXID,NUMBER,22
AOMS_BILLTAX_DET_ORG_2425,NUM_BILLTAX_BILLAMT_S1,NUMBER,22
AOMS_BILLTAX_DET_ORG_2425,NUM_BILLTAX_BILLAMT_S2,NUMBER,22
AOMS_BILLTAX_DET_ORG_2425,VAR_BILLTAX_FLATNO,VARCHAR2,50
AOMS_NEWSCATEGOTY_MAS,VAR_NEWSCATEGOTY_UPTBY,VARCHAR2,500
AOMS_NEWSCATEGOTY_MAS,DAT_NEWSCATEGOTY_UPTDATE,DATE,7
AOMS_NEWSCATEGOTY_MAS,NUM_NEWSCATEGOTY_ID,NUMBER,22
AOMS_NEWSCATEGOTY_MAS,NUM_NEWSCATEGOTY_NAME,VARCHAR2,800
AOMS_NEWSCATEGOTY_MAS,VAR_NEWSCATEGOTY_INSBY,VARCHAR2,500
AOMS_NEWSCATEGOTY_MAS,DAT_NEWSCATEGOTY_INSDATE,DATE,7
AOMS_UNIT_MAS,NUM_UNIT_ID,NUMBER,22
AOMS_UNIT_MAS,VAR_UNIT_NAME,VARCHAR2,255
AOMS_RATE_MAS_LOG,NUM_RATE_PROPTYPE,NUMBER,22
